Time,HI
1272,1.313908350879716
1273,1.282626776584042
1274,1.3014949581828865
1275,1.2651964332845098
1276,1.3063670231265596
1277,1.301966995431782
1278,1.3046725660860594
1279,1.3029076247811924
1280,1.2840297647712517
1281,1.3115455026393454
1282,1.2824194709596317
1283,1.270562920513938
1284,1.309070083842485
1285,1.342520373177435
1286,1.2982621002921018
1287,1.3052520415347357
1288,1.2947656429576075
1289,1.2906410649239968
1290,1.3358381319618706
1291,1.310433846899669
1292,1.2998212169245165
1293,1.2744021417596045
1294,1.2978860515723813
1295,1.2895225306101221
1296,1.3004407277115055
1297,1.2920501024652111
1298,1.3295405497788566
1299,1.3094956013931165
1300,1.2913801794138018
1301,1.2560867227465509
1302,1.3009356437205606
1303,1.265894903948118
1304,1.2901647203855475
1305,1.3156680695382557
1306,1.31217413916291
1307,1.2897257723844051
1308,1.3131290628245669
1309,1.2782409141922704
1310,1.3006122561854012
1311,1.3184167498888315
1312,1.3327336986993303
1313,1.3120356878247492
1314,1.2994243090812523
1315,1.3228458018355542
1316,1.3293134098075974
1317,1.2960081018593737
1318,1.318115554100132
1319,1.2865116567143957
1320,1.2805064675859468
1321,1.307238060225678
1322,1.3191518688762887
1323,1.2987370831471527
1324,1.3058902354867477
1325,1.268373551420185
1326,1.2887746365589279
1327,1.3307210340185782
1328,1.3311730871534369
1329,1.2999880449975225
1330,1.303089796554702
1331,1.3163138742934752
1332,1.3332509658221494
1333,1.3192531347290282
1334,1.3236859445998441
1335,1.2809772100001258
1336,1.3170589487644113
1337,1.309654490500249
1338,1.288464182194509
1339,1.3394362766555827
1340,1.2056009883951289
1341,1.3290680953155651
1342,1.2924756613492643
1343,1.3208527449645158
1344,1.3492224000399937
1345,1.2761722541504616
1346,1.3216662700043869
1347,1.3067756265872605
1348,1.3149990229076711
1349,1.2990441872125116
1350,1.3054981664935938
1351,1.2991787218990352
1352,1.297710118586933
1353,1.307167907326261
1354,1.278244982544287
1355,1.2793552714069765
1356,1.3052885257984501
1357,1.3119128956721458
1358,1.344934993828566
1359,1.3152987156478864
1360,1.3402510893977677
1361,1.2873579491791105
1362,1.2953421404349779
1363,1.2881265423971604
1364,1.2960118501864224
1365,1.2939444197533823
1366,1.316246053036104
1367,1.3251222555839344
1368,1.284085306708556
1369,1.3052649906328697
1370,1.308895701749412
1371,1.3204203028458417
1372,1.3121928898123278
1373,1.3037753401214616
1374,1.3323889603546166
1375,1.2954694410229313
1376,1.3166253068537643
1377,1.296423417852694
1378,1.304154469936155
1379,1.2768151586446963
1380,1.281326360817551
1381,1.2338077756288857
1382,1.3246334503527573
1383,1.3436726740431317
1384,1.2999380117545885
1385,1.3201531086264937
1386,1.2985380649284193
1387,1.2978213653976973
1388,1.2496624084376622
1389,1.2898422508929643
1390,1.2979379832653073
1391,1.291011967532202
1392,1.3578525739928777
1393,1.3130673145409153
1394,1.3015597049736527
1395,1.335844853235269
1396,1.3403775179837196
1397,1.3105450200646802
1398,1.271489129987919
1399,1.2970574456475021
1400,1.274689539217613
1401,1.3299714565063727
1402,1.287027459452304
1403,1.323299120977233
1404,1.3180522458311497
1405,1.2859441635467532
1406,1.2925598130714278
1407,1.3275278535310213
1408,1.3004229019681388
1409,1.319730313861136
1410,1.2767576768794007
1411,1.2238567489725198
1412,1.3104168916115464
1413,1.3278010890776744
1414,1.2954073983678873
1415,1.319839192598781
1416,1.2376971314473206
1417,1.2621437411253333
1418,1.275060342436768
1419,1.3419896532186089
1420,1.3019792028078097
1421,1.3189548356128094
1422,1.3114518730688713
1423,1.3079101364945638
1424,1.2863116009153477
1425,1.325444443345944
1426,1.3110995101478518
1427,1.3024672440391813
1428,1.2911458585068973
1429,1.2405150814581014
1430,1.309229570577846
1431,1.298977664280152
1432,1.3269805782762567
1433,1.294083308325197
1434,1.3069329183493947
1435,1.2960449300687356
1436,1.327284134250267
1437,1.2738795993400265
1438,1.3006245165704335
1439,1.3035214474118864
1440,1.3410018000051305
1441,1.2676272262857944
1442,1.2955727873001301
1443,1.3035895460638707
1444,1.3023256965249894
1445,1.3094947560610477
1446,1.2362967629137964
1447,1.2962924429925822
1448,1.2866801151779281
1449,1.2790974683169107
1450,1.2849310612055036
1451,1.3076914444281487
1452,1.292525410765545
1453,1.3502153261648107
1454,1.2576967547914695
1455,1.2118028475887608
1456,1.2868026226994522
1457,1.2758346048297247
1458,1.2807741135548183
1459,1.322973960445075
1460,1.2767602422278121
1461,1.3009713036749546
1462,1.2736412233325591
1463,1.2873990455859792
1464,1.3238596952130632
1465,1.2789282272140392
1466,1.2727197965778327
1467,1.302882984140093
1468,1.2905064562802635
1469,1.306987055578906
1470,1.2868568365850344
1471,1.260529947021914
1472,1.312105498898099
1473,1.2110840479556029
1474,1.3100057980540538
1475,1.3136817126873905
1476,1.314049691233293
1477,1.312702323457608
1478,1.3206535108601678
1479,1.2747303548677276
1480,1.3092118102020032
1481,1.3002707459869454
1482,1.3106982790654045
1483,1.303548882101257
1484,1.2936766451952213
1485,1.2918979098801837
1486,1.2823202771527815
1487,1.3193276992166236
1488,1.2900009286504546
1489,1.3209655458987455
1490,1.2897928934854952
1491,1.3177121566764445
1492,1.3224986251304296
1493,1.2829387287996756
1494,1.3049971168591554
1495,1.266898271499781
1496,1.298012122483862
1497,1.2962045071610948
1498,1.2918402672272222
1499,1.3090067526020392
1500,1.3152049489936362
1501,1.3270134388449026
1502,1.3081113012557424
1503,1.3058357224716313
1504,1.2441117208113046
1505,1.2819591220956468
1506,1.3046599511047168
1507,1.2588512586263874
1508,1.3195166936808516
1509,1.2699413319988406
1510,1.3164741705365668
1511,1.3117095479402046
1512,1.3289810123114414
1513,1.2907126183827715
1514,1.2531126133986283
1515,1.3122317496836786
1516,1.294313133063389
1517,1.289648421069631
1518,1.3146457671423724
1519,1.2987698152245628
1520,1.2587415423259973
1521,1.250708710343953
1522,1.3118138515017175
1523,1.286242825918594
1524,1.2759277221532295
1525,1.284186670871068
1526,1.284200814241585
1527,1.281522805347967
1528,1.2993667405528475
1529,1.3082687517643166
1530,1.3245431403071135
1531,1.2661274349023963
1532,1.2947106529043608
1533,1.3001371150931778
1534,1.2995285994194783
1535,1.2663284150900225
1536,1.3195443578740376
1537,1.3144876661782137
1538,1.281323808122939
1539,1.2599983378102428
1540,1.2846279136629637
1541,1.341440928377073
1542,1.2702078984491758
1543,1.2908100397977884
1544,1.2785345649239421
1545,1.3229346981421068
1546,1.2832175004192687
1547,1.2602927905975114
1548,1.2947360382603121
1549,1.2934379919678642
1550,1.2851723868742382
1551,1.284030850868311
1552,1.2853982829628563
1553,1.3237074001038245
1554,1.2320521412645709
1555,1.301317682108317
1556,1.3443066795444494
1557,1.283871079699309
1558,1.2791933439243492
1559,1.2444554262022438
1560,1.279912492646049
1561,1.2255368687843924
1562,1.306590283975663
1563,1.3076345405348249
1564,1.3123249742392118
1565,1.2748967644481937
1566,1.2594071724283717
1567,1.3013705858279252
1568,1.3328651109080085
1569,1.2288395871900102
1570,1.2999450722697332
1571,1.3018223410170362
1572,1.323920092291758
1573,1.2979127949227343
1574,1.225837025342843
1575,1.284780084203217
1576,1.2940865081572914
1577,1.2949417807295431
1578,1.3142540025288525
1579,1.238050433899182
1580,1.2844700415828556
1581,1.3316142533614177
1582,1.3300699247756076
1583,1.275301356380443
1584,1.2958691699036895
1585,1.2882470482724417
1586,1.287946007035524
1587,1.3134661369271687
1588,1.2716500468844152
1589,1.3068811417871558
1590,1.341089210596635
1591,1.2718941201194887
1592,1.2863223584680186
1593,1.2837431089997053
1594,1.2841107190569176
1595,1.2787063336300757
1596,1.2879881020793045
1597,1.2976145507334658
1598,1.2814819588197564
1599,1.2578471669776023
1600,1.2951888458625818
1601,1.2660691350139996
1602,1.3052468074757502
1603,1.3112510316049784
1604,1.3132291865884085
1605,1.2802754672182646
1606,1.3078115978748708
1607,1.2756057893239325
1608,1.2686672122331073
1609,1.281920201205824
1610,1.3093141191203284
1611,1.2732631667293233
1612,1.280756491284821
1613,1.2637992247025387
1614,1.193033155197637
1615,1.2551101278576753
1616,1.264275975801933
1617,1.250892474805346
1618,1.3126964380456339
1619,1.27788447303166
1620,1.285853924585008
1621,1.322256787004033
1622,1.2413870619224403
1623,1.3191327073501125
1624,1.2984392853159783
1625,1.3270319999000677
1626,1.3074010914178473
1627,1.2861954352717633
1628,1.279575095744512
1629,1.2987207890951349
1630,1.2824064111838176
1631,1.2507287288508646
1632,1.2509518436040776
1633,1.2769551973078614
1634,1.2578020429703396
1635,1.2878437177504731
1636,1.2918589386450652
1637,1.1234363294622736
1638,1.2816994992406678
1639,1.2931068806651274
1640,1.2874443976384546
1641,1.3005362444487938
1642,1.2143549113810799
1643,1.3092109963049112
1644,1.2786433104087784
1645,1.3054862587122669
1646,1.2783310728822699
1647,1.1538273263784837
1648,1.2973728020745805
1649,1.3246193033800775
1650,1.308320839769311
1651,1.2870035206187727
1652,1.284368344003267
1653,1.318102323570859
1654,1.2864146778711558
1655,1.299073596743391
1656,1.3145516760048523
1657,1.2587045993764336
1658,1.332861181317532
1659,1.2798738193337913
1660,1.296337754455207
1661,1.2718680178178015
1662,1.3047817865796272
1663,1.3137522772067616
1664,1.321871941932558
1665,1.2739199222688018
1666,1.295597320597073
1667,1.2585972711814766
1668,1.2979417834726892
1669,1.2364479960890167
1670,1.2859466193592182
1671,1.2670028592230882
1672,1.2748995072928115
1673,1.2795189412970198
1674,1.263453830597881
1675,1.2812476427005512
1676,1.2607161864945218
1677,1.3298920858078862
1678,1.2395386986623211
1679,1.2951457436219904
1680,1.2599077139331232
1681,1.2922891848866127
1682,1.2772807504387091
1683,1.2849822473009211
1684,1.3049142023324118
1685,1.314887211150905
1686,1.2835631968614776
1687,1.278506376977724
1688,1.3123191067349769
1689,1.292518230556136
1690,1.3073016414162235
1691,1.2787997798872288
1692,1.3024721748532329
1693,1.3113895249146856
1694,1.3025581082971838
1695,1.2911008840739382
1696,1.2914305397156878
1697,1.296157212301473
1698,1.307434979639106
1699,1.2959468561438514
1700,1.2945391489805977
1701,1.2910525793283396
1702,1.2353659054053285
1703,1.3131981304434621
1704,1.273695954132659
1705,1.2891105080064955
1706,1.2829442802503093
1707,1.2543026156579606
1708,1.2590132772245886
1709,1.2710231557575709
1710,1.3033890760363918
1711,1.2695523693905404
1712,1.2986065495360113
1713,1.2858484751964387
1714,1.2628761406993911
1715,1.3330081645547862
1716,1.2794839603652832
1717,1.3320650473818563
1718,1.2925822852521407
1719,1.312298926831283
1720,1.2595064764787087
1721,1.298558514869316
1722,1.321182060730455
1723,1.2999104519102516
1724,1.264384612089302
1725,1.2437790230041235
1726,1.2973773305663463
1727,1.2883757805755602
1728,1.3234280727616383
1729,1.2557665515180332
1730,1.269084008281613
1731,1.2791719554126355
1732,1.2853296992763914
1733,1.2947513324116535
1734,1.2794632698231532
1735,1.3158916161657113
1736,1.3032691360932596
1737,1.2751135299432903
1738,1.2457193185866953
1739,1.2508325387544434
1740,1.308721933027119
1741,1.3071600900051508
1742,1.205537856514527
1743,1.3004766471712998
1744,1.2540748148710814
1745,1.3042734605966086
1746,1.3073892642217633
1747,1.263747651237337
1748,1.289844711509037
1749,1.2877778207667512
1750,1.26529965111936
1751,1.285550581215062
1752,1.3081894421674591
1753,1.2843983556673542
1754,1.3015432458444138
1755,1.3301738424788854
1756,1.3137741449488574
1757,1.2855919864116576
1758,1.3088054019693307
1759,1.2601317097050373
1760,1.28613403651211
1761,1.301843598171569
1762,1.2999458640306956
1763,1.3010325264534832
1764,1.268422535782824
1765,1.2563309058025993
1766,1.3153665090230318
1767,1.2635593618929915
1768,1.2893017168006704
1769,1.2095301215361567
1770,1.2945022523391527
1771,1.3090036828094982
1772,1.285217445176501
1773,1.3000178740355404
1774,1.2907775968155804
1775,1.2684411173038597
1776,1.3101790217395537
1777,1.3343789271983872
1778,1.3098692757345916
1779,1.2885911134579702
1780,1.292515868496684
1781,1.2904296554174266
1782,1.285326620304081
1783,1.2747716958848279
1784,1.2648968583383984
1785,1.2680579515723442
1786,1.3361736861919764
1787,1.2881219056590074
1788,1.2846892423014051
1789,1.2763799099999575
1790,1.2667509373781063
1791,1.3039661033644032
1792,1.2325955227957146
1793,1.2988988089623987
1794,1.3038335797320135
1795,1.309345105211529
1796,1.305857344932174
1797,1.2212887332342812
1798,1.2979327633344355
1799,1.2826396197780576
1800,1.258154144847456
1801,1.288931437355867
1802,1.277376613608078
1803,1.2900938463432914
1804,1.2697134270144907
1805,1.2644731947038002
1806,1.2749431746502307
1807,1.3019859686511437
1808,1.2757873239903623
1809,1.2949819405315366
1810,1.2904236137348823
1811,1.2789435863612113
1812,1.239686921832
1813,1.2971342472949
1814,1.2724547750667792
1815,1.2893640293068913
1816,1.2632135900092478
1817,1.2894466117922432
1818,1.2823706957004282
1819,1.2366181397758407
1820,1.3010111783638525
1821,1.2785874442109746
1822,1.2776310990461
1823,1.2572741708071131
1824,1.3139847677651744
1825,1.2887501334493259
1826,1.2843151415094174
1827,1.2926146130996357
1828,1.3206675519938404
1829,1.2668430548912772
1830,1.300675543546957
1831,1.315067131791775
1832,1.2664109516855802
1833,1.3363636214073256
1834,1.2761659207987237
1835,1.2664263217566432
1836,1.2707755371453615
1837,1.2906721013965377
1838,1.310634370007706
1839,1.3104350160507119
1840,1.3164197546272078
1841,1.2720474927150194
1842,1.2835892716186237
1843,1.266048394202291
1844,1.3154471933015468
1845,1.3005964951302167
1846,1.2569735804020654
1847,1.3149789098966491
1848,1.309068265487574
1849,1.3010696346063477
1850,1.295726299556931
1851,1.304275560621058
1852,1.2918478250409557
1853,1.3241703777257807
1854,1.3285548708384427
1855,1.2858069243042736
1856,1.243846625561544
1857,1.3131568531617026
1858,1.3150070689464168
1859,1.2630579471501742
1860,1.3424949294825925
1861,1.291137622343871
1862,1.296862011216016
1863,1.3408852293728177
1864,1.2783366969450578
1865,1.2874262481632397
1866,1.2792689548196057
1867,1.2816046670750096
1868,1.3338403602771656
1869,1.3007079297968491
1870,1.2638731319307503
1871,1.309905906245025
1872,1.2795998575328322
1873,1.3128397240412304
1874,1.2972402339676883
1875,1.3481141095280862
1876,1.2952585237667709
1877,1.3053612749987291
1878,1.2964055228095999
1879,1.2989273815915392
1880,1.2848316212868667
1881,1.2928184071968318
1882,1.2906508452923562
1883,1.2952401460640839
1884,1.338910894026053
1885,1.2776242675706087
1886,1.3175506500101617
1887,1.2826006854117118
1888,1.2906645943294823
1889,1.2956848127492395
1890,1.3343015337171527
1891,1.2870972042740472
1892,1.254705410999566
1893,1.3015299827822422
1894,1.2785207159167256
1895,1.3112189960330893
1896,1.2602291870849238
1897,1.284653056019958
1898,1.304256463780733
1899,1.3282458016565202
1900,1.2958669110740741
1901,1.3048508600116626
1902,1.3010080623868783
1903,1.2989958554993393
1904,1.3089195751616483
1905,1.3324426011775528
1906,1.3169449975508096
1907,1.338636708662489
1908,1.2664356250731923
1909,1.2971341105694876
1910,1.2928304645744118
1911,1.3230046404036968
1912,1.3000058460935504
1913,1.29649977439116
1914,1.3227305949437764
1915,1.3469670576000359
1916,1.3152580088248502
1917,1.304663896495146
1918,1.3202773148864853
1919,1.3081846297282549
1920,1.2820549549500067
1921,1.34000868761172
1922,1.3177918985664099
1923,1.3016181986999347
1924,1.3052928640989774
1925,1.3164285456218503
1926,1.2941841804128624
1927,1.312299125943887
1928,1.2892326953709747
1929,1.305214822287975
1930,1.2963206885583334
1931,1.259107289823806
1932,1.2947503425992797
1933,1.3237612737181823
1934,1.2893474395616236
1935,1.2868121487249038
1936,1.29107988447058
1937,1.2636757392286044
1938,1.297890543321914
1939,1.287108107795233
1940,1.2434248201654836
1941,1.2841770904295067
1942,1.2735265986309374
1943,1.289715648367505
1944,1.305035513208588
1945,1.3081373211772682
1946,1.3313577105407917
1947,1.2730230129769793
1948,1.2823815742677722
1949,1.2848472674838733
1950,1.2635121988320277
1951,1.2868952997603955
1952,1.328771333598948
1953,1.3221022706200678
1954,1.2781277993414395
1955,1.268074591142426
1956,1.3151827062634767
1957,1.2958348230122465
1958,1.3041744865038447
1959,1.2867844748046244
1960,1.2397334631849115
1961,1.2864000648631755
1962,1.2999640153653162
1963,1.257238454265154
1964,1.2811284266174252
1965,1.2799798586008218
1966,1.3086072884245001
1967,1.302111820566509
1968,1.2699771604020156
1969,1.2596727617907582
1970,1.2896285582941338
1971,1.3249641674401964
1972,1.2887013382832302
1973,1.3080597984049378
1974,1.2811294669375515
1975,1.3132035336479033
1976,1.3179331210647907
1977,1.313889996606267
1978,1.2927024015224524
1979,1.2782349229444427
1980,1.3038130648559751
1981,1.2498107831741285
1982,1.2938407521804793
1983,1.277121724705563
1984,1.321797450782865
1985,1.323599740749558
1986,1.2781526340097147
1987,1.2860113222083729
1988,1.2893177725888003
1989,1.3322392382131176
1990,1.3324547828798052
1991,1.320507046924965
1992,1.3231756723945929
1993,1.2759426802492138
1994,1.3339686996191586
1995,1.3216097374466045
1996,1.2858536526316355
1997,1.3327701599866382
1998,1.3387249667857328
1999,1.341093437103329
2000,1.2992614321397993
2001,1.2982880815591056
2002,1.2860077543011634
2003,1.267485514243571
2004,1.3155815480461222
2005,1.2858492819045364
2006,1.2990276451579863
2007,1.3246489695154389
2008,1.3291388466934013
2009,1.3125051237172989
2010,1.3088674827598477
2011,1.3167827685638094
2012,1.3210115398631994
2013,1.3217203572982352
2014,1.3310066736911583
2015,1.278627867679595
2016,1.3200653836567844
2017,1.3430977905078458
2018,1.2732111015882714
2019,1.3338454795928716
2020,1.337264588945848
2021,1.2969694583100189
2022,1.2572864223137072
2023,1.2981219053914177
2024,1.307196910251473
2025,1.3228686049967
2026,1.2966692732511702
2027,1.3225676085671059
2028,1.2781707065361192
2029,1.3010226806715464
2030,1.317789852963525
2031,1.3007735760721841
2032,1.3191070487648164
2033,1.2842106735972059
2034,1.307952867632007
2035,1.3100034166365124
2036,1.3041378538626671
2037,1.279586566319079
2038,1.3173539278089073
2039,1.3066606774395009
2040,1.3292929962447675
2041,1.2931673557799586
2042,1.306247799083001
2043,1.2801467067529577
2044,1.2995561702655967
2045,1.2984471079959903
2046,1.2954832748993617
2047,1.3056332541661266
2048,1.2782698146514504
2049,1.3129214416289487
2050,1.306131769239413
2051,1.3067170953134855
2052,1.2580427818512967
2053,1.302335311559069
2054,1.3213727710897532
2055,1.3217635240436616
2056,1.3092355470281734
2057,1.2974139382612955
2058,1.3123965396338346
2059,1.2978518033880915
2060,1.325437182659983
2061,1.2597825246133243
2062,1.316564552717809
2063,1.3270391023050057
2064,1.2791834400899669
2065,1.2961038452065972
2066,1.3410196058072485
2067,1.34716989627923
2068,1.3079584201724328
2069,1.3097128739000476
2070,1.3180988873373987
2071,1.3403785162646429
2072,1.367248495954812
2073,1.290256910131888
2074,1.3243730558517308
2075,1.2799244619433097
2076,1.3451344166770212
2077,1.3258654149842892
2078,1.2722525382533514
2079,1.2791691947385404
2080,1.2824988563912454
2081,1.2881892595829139
2082,1.2995399407869193
2083,1.2950412864533105
2084,1.3209540550577001
2085,1.2897929074595682
2086,1.3148727151050195
2087,1.3205357061067717
2088,1.3013581645555257
2089,1.2575420069150323
2090,1.281574263750394
2091,1.2927345841754696
2092,1.329512279541756
2093,1.3208748202440457
2094,1.2994575758951978
2095,1.2998520842053978
2096,1.3217055097408013
2097,1.3107581039021263
2098,1.302513269784898
2099,1.2787429629372837
2100,1.3286906438387016
2101,1.338581348014978
2102,1.30308599766532
2103,1.3050316393832044
2104,1.296672884897974
2105,1.3277912542858206
2106,1.2938444056028993
2107,1.3535937870335197
2108,1.2866755786304338
2109,1.2706926314842844
2110,1.3154008967449566
2111,1.300123099216806
2112,1.2965105478914922
2113,1.2999066241607113
2114,1.2628500315820825
2115,1.2928963210148328
2116,1.283171903035241
2117,1.3018575826467704
2118,1.2979634557489557
2119,1.3242035890030364
2120,1.3116644975142813
2121,1.292559322548344
2122,1.2967472298045317
2123,1.3136932232304517
2124,1.3106619517437448
2125,1.2962954045781756
2126,1.3562327679638158
2127,1.2957828270057883
2128,1.3315134071414743
2129,1.3085574401052362
2130,1.3111468481964992
2131,1.3139736382582796
2132,1.2995320621761883
2133,1.3195772503420329
2134,1.3117111736634581
2135,1.321420752667441
2136,1.3216310835106617
2137,1.303173363982237
2138,1.298353511639548
2139,1.3055748410992738
2140,1.3196991810439507
2141,1.3351719121554784
2142,1.2960698139583884
2143,1.279368895530204
2144,1.2655390659262562
2145,1.333798678393197
2146,1.3547848714699082
2147,1.2935343415797553
2148,1.314131538869093
2149,1.315723736657586
2150,1.3091656730094736
2151,1.2872955392884435
2152,1.3327900822118899
2153,1.3201376297938388
2154,1.3156084516567077
2155,1.3148511737514081
2156,1.312947614817686
2157,1.275765039608102
2158,1.3261254964069171
2159,1.2901075932228543
2160,1.3162621745511174
2161,1.2772894136161796
2162,1.3128873531212246
2163,1.3008439383393782
2164,1.3131097263209894
2165,1.2808715887496878
2166,1.2934919019921314
2167,1.2899338036859769
2168,1.301749037739429
2169,1.3461014504327369
2170,1.298758530822152
2171,1.2943918685230928
2172,1.2885672370989218
2173,1.3118271312405951
2174,1.2937925656251275
2175,1.297085354277557
2176,1.309038959495541
2177,1.3160277830464029
2178,1.3017550698959255
2179,1.3279302932860153
2180,1.3111317359744872
2181,1.3039021241668602
2182,1.3160701282395812
2183,1.3042966094896138
2184,1.3127940898502213
2185,1.309634483874193
2186,1.2947801247532758
2187,1.328901643755959
2188,1.3427502855675248
2189,1.3011746871984244
2190,1.2852559043171667
2191,1.3076308198191007
2192,1.299065362865344
2193,1.3220635418284465
2194,1.3147653008550413
2195,1.3167314061927295
2196,1.3243019707269188
2197,1.285570330017725
2198,1.3516986110956166
2199,1.3012199728787581
2200,1.3070950871508875
2201,1.329790477752284
2202,1.2756978784877016
2203,1.3102801435258409
2204,1.319589735547416
2205,1.3216370292896418
2206,1.309488435203321
2207,1.2934144618348848
2208,1.349282014792029
2209,1.274527811008043
2210,1.2914138602231136
2211,1.333545042753775
2212,1.287114447763606
2213,1.3192929297930216
2214,1.3323570867525845
2215,1.28941458524157
2216,1.3138616125348053
2217,1.3482328557093304
2218,1.3110550579571585
2219,1.3142655109431962
2220,1.304155013757152
2221,1.2871199706010263
2222,1.286631371982787
2223,1.285734807450782
2224,1.3099268636162682
2225,1.3414226384258485
2226,1.319876255495912
2227,1.3112692948210514
2228,1.3327473452785157
2229,1.3377161617972775
2230,1.3232070595168426
2231,1.3152738644670061
2232,1.3159171299606403
2233,1.319724067737994
2234,1.3188036966903847
2235,1.3204424798379735
2236,1.31037930087515
2237,1.2721173437028275
2238,1.307541945253761
2239,1.2968265421995906
2240,1.2924811754475019
2241,1.2817963558585534
2242,1.3248924343403197
2243,1.293724235377734
2244,1.3235449631641167
2245,1.2993955632103726
2246,1.294688324420938
2247,1.296805482678593
2248,1.309116992913625
2249,1.3049933081828844
2250,1.2996630598029368
2251,1.2767101710381021
2252,1.2780822006626709
2253,1.2696869739711643
2254,1.2768544372438242
2255,1.297631600724423
2256,1.3196268660876886
2257,1.3216523228359471
2258,1.3036899186476458
2259,1.285242308681932
2260,1.2750447649987784
2261,1.2980133771300044
2262,1.298000346786524
2263,1.299940657571979
2264,1.2688825003505775
2265,1.2589898399467114
2266,1.264288398891262
2267,1.3143073935847545
2268,1.2788226445626831
2269,1.2883649704547007
2270,1.3126465208543863
2271,1.313671919012589
2272,1.2819515722148531
2273,1.253655486361494
2274,1.276976742651035
2275,1.2905920838440461
2276,1.306249159673935
2277,1.2724569711113514
2278,1.2581131174512006
2279,1.2994886819875757
2280,1.3112463449243867
2281,1.2943629253232258
2282,1.3185493450962944
2283,1.3072276438853836
2284,1.2804941512417671
2285,1.2978267925419282
2286,1.3190954875601109
2287,1.3153319391761635
2288,1.264746619995278
2289,1.2991625704190972
2290,1.2997591104702892
2291,1.2944348768481237
2292,1.3037151836664047
2293,1.3317136434507608
2294,1.3261767355652732
2295,1.3108465117826966
2296,1.3191123826173428
2297,1.3061861515661126
2298,1.2716619680398151
2299,1.3087464356556302
2300,1.3244507282921418
2301,1.301154887832696
2302,1.2967844388064234
2303,1.3197643680398852
2304,1.2656085865744435
2305,1.3112336538939842
2306,1.299476137042
2307,1.2564880231450521
2308,1.2793005796961385
2309,1.2776019889176355
2310,1.2953071414842703
2311,1.3009021802385463
2312,1.2972099144487987
2313,1.3359175138361599
2314,1.3191420005974561
2315,1.3086321241477916
2316,1.3048883697828666
2317,1.2885135329862605
2318,1.290969156687044
2319,1.3235695805586905
2320,1.3106790054091233
2321,1.2946481793344464
2322,1.2923014530961658
2323,1.2958961500677355
2324,1.3016450779576099
2325,1.2869395999890128
2326,1.2855007339499849
2327,1.2766410484069923
2328,1.2762271434258485
2329,1.3097591678705445
2330,1.316514649491637
2331,1.3163548923022304
2332,1.3106590346137579
2333,1.3498770199044348
2334,1.2863362346651592
2335,1.3023485892486197
2336,1.2878524664840736
2337,1.3109278076781963
2338,1.2680677875540658
2339,1.2438014534902508
2340,1.255507490358599
2341,1.2823988758610931
2342,1.3054790321339262
2343,1.2803710661594538
2344,1.3105555927534092
2345,1.3377892417984418
2346,1.2962586285849222
2347,1.2642656046497516
2348,1.2977930661700827
2349,1.2773988583300913
2350,1.2940974197892159
2351,1.2801958258753776
2352,1.2656634229887598
2353,1.2873509976287623
2354,1.2419545147924798
2355,1.3125560086299954
2356,1.29485847669925
2357,1.3316785879917528
2358,1.3123684379680636
2359,1.2712967380330096
2360,1.2599481928271088
2361,1.2969638559035552
2362,1.3213809561667098
2363,1.3357903491987848
2364,1.3275592050820129
2365,1.290096539008134
2366,1.2907127374877259
2367,1.3118626573808383
2368,1.2832743711667671
2369,1.3106123658906104
2370,1.2627304566494626
2371,1.283612065894325
2372,1.2749654478784898
2373,1.2671686219650948
2374,1.277338540393203
2375,1.2886341830673962
2376,1.3148315004450943
2377,1.302938975659791
2378,1.2883344243690165
2379,1.2856510444283762
2380,1.3170747108065122
2381,1.2612474055530907
2382,1.2469952104710846
2383,1.2812398530171465
2384,1.3044598111622892
2385,1.285297030905411
2386,1.269716723879899
2387,1.3005345637600507
2388,1.3165380285034705
2389,1.2874422839076836
2390,1.2944962190681362
2391,1.2909810780763122
2392,1.3192724711390604
2393,1.293036959799891
2394,1.2937709993798707
2395,1.313373327205124
2396,1.2905539908738708
2397,1.312390855351788
2398,1.307471095938098
2399,1.2775912594470364
2400,1.3004441060388243
2401,1.303246861803702
2402,1.2925992527167423
2403,1.260921290018235
2404,1.2672088737683644
2405,1.289216305218765
2406,1.2646346453967565
2407,1.2811785626495564
2408,1.2985383685331011
2409,1.2772319608807234
2410,1.3122721425400574
2411,1.2734750401071675
2412,1.311692860078535
2413,1.3080587385274294
2414,1.316871680091201
2415,1.296665767287466
2416,1.3315913055452098
2417,1.3216226294145097
2418,1.317594455305349
2419,1.3000761922406718
2420,1.3234524785267059
2421,1.292515542470072
2422,1.3118076771270961
2423,1.3069026446478818
2424,1.3333898993922906
2425,1.296594203765246
2426,1.2977941759914626
2427,1.3358887593655768
2428,1.310276106972602
2429,1.3251795243334803
2430,1.317193255349102
2431,1.335171989107725
2432,1.299714899704528
2433,1.283137045824541
2434,1.3470654189917386
2435,1.3181471956274329
2436,1.3224150222236633
2437,1.3153813882090601
2438,1.3187468916554326
2439,1.286754894238361
2440,1.339549659266333
2441,1.349030400033644
2442,1.3404466130739414
2443,1.2962325122900409
2444,1.3139124435591225
2445,1.32545511429452
2446,1.2898474677733691
2447,1.3215697555111656
2448,1.3357730823668916
2449,1.2846620297072548
2450,1.3024543633954202
2451,1.2927244652811207
2452,1.2721498808874339
2453,1.288161276298408
2454,1.3316860422378745
2455,1.3083048612941108
2456,1.2659162729728917
2457,1.290235221204975
2458,1.2813787345960865
2459,1.3068225515929233
